cpu,mb,gpu,ram,psu,storage,total_price,benchmark_cpu,passmark_gpu,cpu_scaled,gpu_scaled,final_score,level
Intel Core i3-12100T,MAINBOARD (1700) GIGABYTE H610M H V3 DDR4 (REV. 1.0),GeForce RTX 5060 Ti 8GB,RAM DDR4(3200) 16GB (8GBX2) ADATA D35 XPG BLACK (AX4U32008G16A-DTBKD35) x2,POWER SUPPLY 650W OKER EB-650,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,30086.64,12443,22493,0.175503968933813,0.7412306520308876,0.34522197386293535,General Admin
Intel Core i7-12700K,MAINBOARD (1700) ASROCK H610M-HVS/M.2 R2.0 DDR4,GeForce GTX 1060,RAM DDR4(3200) 16GB APACER NOX WHITE (AH4U16G32C28YMWAA-1) x1,POWER SUPPLY (80+ GOLD) 1250W SEGOTEP GM1250W,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,31578.08,34317,10056,0.487793387013877,0.31057169569583437,0.43462687961846413,Smart Office
AMD Ryzen 9 9900X,MAINBOARD (AM5) ASROCK B850 LIVEMIXER WIFI DDR5,Radeon Pro WX 4150,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE WHITE (CMK32GX5M2B5600C40W) x2,POWER SUPPLY (80+GOLD) 850W ASUS PRIME 850G,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,70491.48879999999,54443,2579,0.7751270629889784,0.051663838775580874,0.5580880957249591,Smart Office
AMD Ryzen 5 3600X,MAINBOARD (AM4) ASROCK B550M HDV DDR4,GeForce RTX 3070,RAM DDR4(3200) 16GB HYNIX 8 CHIP x1,POWER SUPPLY (80+ BRONZE) 750W EINARE AXIS MASTER L1 Black (EXPS-AMH1-750-BK),1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE NVMe M.2 2280,24502.6072,18132,22138,0.2567243446976186,0.7289379826171267,0.3983884360734711,General Admin
Intel Core i3-13100F,MAINBOARD (1700) GIGABYTE B760M D3HP DDR5 (REV. 1.0),Quadro M2000,RAM DDR5(4800) 16GB BLACKBERRY x1,POWER SUPPLY (CYBENETICS PLATINUM) 650W CORSAIR RM650E (CP-9020302-NA),500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,27369.088799999998,14662,4034,0.20718405573639426,0.10204646975310783,0.1756427799414083,General Admin
Intel Core i3-8300T @ 3.20GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Radeon RX 460,RAM DDR4(2666) 16GB (8GBX2) BLACKBERRY MAXIMUS x1,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W WHITE,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280,23666.524,5378,4101,0.07463879846953342,0.10436649468471901,0.08355710733408908,General Admin
AMD Ryzen 9 3900,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,GeForce RTX 5070,RAM DDR4(3200) 16GB LEXAR THOR OC DARK GREY (LD4BU016G-R3200GSXG) x2,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W,512 GB SSD M.2 PCIe 3.0 KLEVV CRAS C715 (K512GM2SP0-C7T) NVMe M.2 2280,45026.0888,30600,28788,0.4347267431899949,0.9592091138889851,0.5920714543996919,Smart Office
AMD Ryzen 5 5600G,MAINBOARD (AM4) ASROCK B450M HDV DDR4 R4.0,GeForce GTX 1650,RAM DDR4(2666) 16GB APACER (EL.16G2V.GNH) x1,POWER SUPPLY (80+ GOLD) 850W SILVERSTONE DA850W (SST-DA850R-GMA),256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,19124.2088,19679,7873,0.2788104619953172,0.23498043561065135,0.2656614540799175,General Admin
AMD Athlon XP 2600+,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,GeForce GTX 1650,RAM DDR4(3200) 8GB BLACKBERRY MAXIMUS GRAY x2,POWER SUPPLY (80+ BRONZE) 750W ANTEC ATOM B750,500 GB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS500G4X0E) NVMe M.2 2280,15566.693599999999,242,7873,0.0013134601107875048,0.23498043561065135,0.07141355276074667,General Admin
Intel Core i5-13600,MAINBOARD (1700) LONGWELL B760M-AV DDR4,Radeon RX 6650 XT,RAM DDR4(2666) 16GB (8GBX2) BLACKBERRY MAXIMUS x1,POWER SUPPLY 450W DTECH PW030,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,29280.6,31472,17120,0.4471760607618069,0.555178503410783,0.47957679355649974,Smart Office
Intel Core i3-9100F @ 3.60GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Radeon RX 6650 XT,RAM DDR4(3200) 8GB HIKSEMI ARMOR WHITE (HSC408U32E2) x2,POWER SUPPLY (SATA) 580W TSUNAMI EXTREME+PRO,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,20871.6888,6703,17120,0.09355547941294043,0.555178503410783,0.2320423866122932,General Admin
Intel Core i9-9920X @ 3.50GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),GeForce GTX 1050,RAM DDR4(3200) 8GB LEXAR (LD4AU008G-B3200GSST) x2,POWER SUPPLY (80+ BRONZE) 600W ITSONAS AURORA ARGB,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,18094.1184,24760,5045,0.3513505796356576,0.13705460715398735,0.2870617878911565,General Admin
Intel Core i3-12100T,MAINBOARD (1700) ASROCK B760M PG LIGHTNING WIFI DDR5,GeForce RTX 3050 6GB,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE WHITE (CMK32GX5M2B5600C40W) x1,POWER SUPPLY (80+ PLATINUM) 750W ASUS ROG-LOKI-750P,1 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/1000G) NVMe M.2 2280,33536.64,12443,10765,0.175503968933813,0.33512240728557086,0.22338950043934036,General Admin
AMD Ryzen 5 5600X,MAINBOARD (AM4) ASROCK B450M HDV DDR4 R4.0,Radeon RX 9060 XT 8GB,RAM DDR4(2666) 16GB BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ WHITE) 700W SILVERSTONE (ST70F-ES230),128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,24743.8888,21844,19803,0.3097196048198275,0.6480833823885869,0.41122873809045535,Smart Office
AMD Ryzen 3 2300X,MAINBOARD (AM4) ASROCK B550M STEEL LEGEND DDR4,Radeon RX 7600 XT,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x2,POWER SUPPLY (80+ BRONZE) 650W MSI MAG A650BNL WHITE,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,35252.1608,7566,17296,0.10587630632174061,0.5612728972609855,0.24249528360351408,General Admin
Intel Core i9-10850K @ 3.60GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,GeForce GTX 980 Ti,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY (80+ GOLD) 1000W MSI MAG A1000GL PCIE5,500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),28420.084000000003,21920,13665,0.3108046370852607,0.4355413968627723,0.34822566501851415,General Admin
Intel Core i3-9350KF @ 4.00GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,GeForce GTX 1660,RAM DDR4(2133) 8GB BLACKBERRY 8 CHIP x2,POWER SUPPLY (80+ SILVER) 600W ITSONAS DARK FOREST 1U FLEX (DF-FX600) SFX,1 TB SSD M.2 PCIe 3.0 WD RED NAS SN700 (WDS100T1R0C) NVMe M.2 2280,21555.68,7602,11621,0.1063902689737879,0.3647633228297379,0.18390218513057288,General Admin
Intel Core i5-13600K,MAINBOARD (1700) GIGABYTE H610M H V3 DDR4 (REV. 1.0),Radeon RX 6900 XT,RAM DDR4(3200) 16GB BLACKBERRY ASGARD x2,POWER SUPPLY (80+ WHITE) 550W THERMALTAKE TR2 S,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,40139.6344,37570,26695,0.534235623322483,0.8867343052044739,0.6399852278870802,Smart Office
Intel Core i7-12700E,MAINBOARD (1700) ASROCK H610M-HVS/M.2 R2.0 DDR4,GeForce GTX 1050,RAM DDR4(3200) 16GB HYNIX 8 CHIP x2,POWER SUPPLY (80+ BRONZE) 650W ITSONAS DARK FOREST SFX,500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),33920.7552,28437,5045,0.40384615384615385,0.13705460715398735,0.32380868983850386,General Admin
Intel Core i7-13700,MAINBOARD (1700) MSI PRO H610M-S DDR4,Quadro M2200,RAM DDR4(3200) 16GB HIKSEMI ARMOR BLACK (HSC416U32D2)Recommend x2,POWER SUPPLY 450W DTECH PW053 SFX,256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,33453.2512,36193,4288,0.5145765518816744,0.11084178815055926,0.3934561227623398,General Admin
Intel Xeon E3-1275 v6 @ 3.80GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce GTX 1630,RAM DDR4(3200) 16GB HIKSEMI ARMOR WHITE (HSC416U32E2) x2,POWER SUPPLY (CYBENETICS PLATINUM) 750W CORSAIR RM750E (CP-9020295-NA),500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,36167.324,9198,4983,0.12917594654788417,0.13490771841130236,0.13089547810690963,General Admin
AMD Ryzen 7 9700X,MAINBOARD (AM5) ASROCK B850M PRO RS DDR5,Radeon RX 6750 XT,RAM DDR5(6400) 32GB (16GBX2) CORSAIR VENGEANCE RGB BLACK (CMH32GX5M2B6400C36) x2,POWER SUPPLY (80+ GOLD) 1000w. ASUS TUF GAMING 1000G WHITE,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,77389.2968,37087,20707,0.5273399577408486,0.6793864053464456,0.5729538920225277,Smart Office
Intel Core i5-10600 @ 3.30GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Radeon Pro 455,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x2,POWER SUPPLY (80+ GOLD) 850W ASUS ROG STRIX AURA GAMIN G850G,512 GB SSD M.2 PCIe 3.0 KLEVV CRAS C715 (K512GM2SP0-C7T) NVMe M.2 2280,44940.2224,13561,3112,0.19146536462794814,0.0701201565151148,0.15506180219409815,General Admin
Intel Core i3-8100 @ 3.60GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),Radeon R9 Fury + Fury X,RAM DDR4(3200) 16GB KINGBANK KJXS SILVER x1,POWER SUPPLY (CYBENETICS PLATINUM) 750W CORSAIR RM750E (CP-9020295-NA),512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,28925.5488,6064,9741,0.08443264233910114,0.2996641157934832,0.14900208437541573,General Admin
Intel Core i5-13400T,MAINBOARD (1700) ASROCK H610M-HVS/M.2 R2.0 DDR4,Quadro P600,RAM DDR4(3200) 16GB HIKSEMI (HSC416U32Z1) x1,POWER SUPPLY (80+ WHITE) 700W SILVERSTONE (ST70F-ES230),1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280,25402.52,20224,3326,0.28659128547769974,0.07753038540115656,0.22387301545473678,General Admin
Intel 300T,MAINBOARD (1700) ASROCK B760M PG LIGHTNING DDR5,Quadro P620,RAM DDR5(4800) 16GB APACER (FL.16G2A.PTH) x2,POWER SUPPLY (80+ BRONZE) 750W AEROCOOL LUX RGB,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,43701.84,5567,3703,0.07733710239278169,0.09058485404619276,0.08131142788880501,General Admin
Intel Core i3-9100TE @ 2.20GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),Intel Arc A380,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x1,POWER SUPPLY (80+ BRONZE) 750W ITSONAS DARK FOREST SFX,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,19461.64,4589,6280,0.0633744503454971,0.17981924581876108,0.09830788898747628,General Admin
AMD Ryzen 5 8600G,MAINBOARD (AM5) ASUS ROG CROSSHAIR X870E APEX,Intel Arc A580,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY 5200 PRO SERIES WHITE x2,POWER SUPPLY 450W DTECH PW030,1 TB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-1T00-G26) NVMe M.2 2280,61882.880000000005,25201,12064,0.35764662212323683,0.3801031891686001,0.3643835922368458,General Admin
Intel Core i3-10100T @ 3.00GHz,MAINBOARD (1200) LONGWELL H510-PRO DDR4,Intel Arc A580,RAM DDR4(3200) 16GB BLACKBERRY PRO SERIES BLACK x1,POWER SUPPLY (80+ GOLD) 850W ANTEC GSK V2,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,20771.64,7299,12064,0.10206441665238991,0.3801031891686001,0.18547604840725296,General Admin
Intel Core i7-9700TE @ 1.80GHz,MAINBOARD (1151V2) GIGABYTE H310M M.2 2.0 DDR4 (REV. 1.3),RTX A1000,RAM DDR4(3200) 16GB HIKSEMI ARMOR PURPLE (HSC416U32Z2) x2,POWER SUPPLY (80+ GOLD) 850W SEGOTEP GM850W,2 TB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/2000G) NVMe M.2 2280,46741.76,9720,10781,0.13662840500256979,0.3356764430901347,0.19634281642883927,General Admin
AMD Athlon 2200+,MAINBOARD (AM4) ASROCK B550M HDV DDR4,GeForce GTX 1060 5GB,RAM DDR4(3200) 16GB HIKSEMI ARMOR BLACK (HSC416U32D2)Recommend x1,POWER SUPPLY (80+ WHITE) 550W MONTECH AP550,500 GB SSD M.2 PCIe 3.0 SANDISK PLUS G26 (SDSSDA3N-500G-G26) NVMe M.2 2280,14360.06,236,9205,0.001227799668779624,0.28110391634059356,0.0851906346703238,General Admin
AMD Ryzen 5 7500F,MAINBOARD (AM5) GIGABYTE B850M C DDR5 WIFI7 (REV 1.0),GeForce GTX 1060 3GB,RAM DDR5(5600) 32GB (16GBX2) KINGBANK KJUS x1,POWER SUPPLY (FULL) 450W DTECH PW006,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,26123.572,26627,9829,0.37800525384044315,0.3027113127185845,0.3554170715038855,General Admin
Intel Core i7-12700K,MAINBOARD (1700) COLORFUL H610M-D EVO V21 DDR4,Radeon R9 350,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x2,POWER SUPPLY (80+ GOLD) 650W GIGABYTE PG5 (PCIE 5.1),256 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (HS-SSD-WAVE(P) 256G) NVMe M.2 2280,36428.08,34317,2005,0.487793387013877,0.03178780428685204,0.35099171219576947,General Admin
Intel Xeon E3-1558L v5 @ 1.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Intel Arc A580,RAM DDR4(3200) 16GB HIKSEMI FUTURE WHITE RGB (HSC416U32F4) x2,POWER SUPPLY (CYBENETICS GOLD) 1000W EINAREX NEXUS MASTER L1 BLACK (EXPS-NL1-1000-BK),128 GB SSD M.2 PCIe 3.0 HIKSEMI CITY SSD E1000 NVMe M.2 2280,32163.52,7634,12064,0.10684712466449658,0.3801031891686001,0.1888239440157276,General Admin
Intel Core i7-13700E,MAINBOARD (1700) LONGWELL H610M-4 DDR4,Radeon RX 6700S,RAM DDR4(2666) 16GB APACER (EL.16G2V.GNH) x2,POWER SUPPLY 600W TSUNAMI EX600 DEEP SPACE,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,34821.8,33834,15080,0.4808977214322426,0.4845389383288895,0.48199008650123665,Smart Office
Intel Core i3-7101E @ 3.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Quadro P3200,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x1,POWER SUPPLY (80+ GOLD) 850W MSI MAG A850GN PCIE5,500 GB SSD M.2 PCIe 4.0 LEXAR NM710 NVMe M.2 2280,27971.04,4430,8488,0.061104448632288276,0.2562761868485751,0.11965597009717432,General Admin
AMD Athlon 5000 Dual-Core,MAINBOARD (AM4) ASUS PRIME A520M-K DDR4,Radeon Pro 455,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x2,POWER SUPPLY (80+ GOLD) 850W NZXT WHITE (PA-8G2BW-US),128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,32681.644,872,3112,0.010307806521614985,0.0701201565151148,0.02825151151966493,General Admin
Intel Core i7-13700K,MAINBOARD (1700) MSI B760 GAMING PLUS WIFI DDR5,Radeon Pro 455,RAM DDR5(5600) 32GB (16GBX2) CORSAIR VENGEANCE WHITE (CMK32GX5M2B5600C40W) x2,POWER SUPPLY (80+GOLD) 1000W THERMALTAKE TOUGHPOWER GT SNOW (PS-TPT-1000FNFAGE-W),512 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,67974.88,45744,3112,0.6509336988178859,0.0701201565151148,0.4766896361270545,Smart Office
AMD Athlon 2200+,MAINBOARD (AM4) LONGWELL B450M-VDH DDR4,Radeon RX 6900 XT,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES BLACK x2,POWER SUPPLY (CYBENETICS PLATINUM) 650W CORSAIR RM650E (CP-9020302-NA),256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,38375.06,236,26695,0.001227799668779624,0.8867343052044739,0.2668797513294879,General Admin
Intel Core i7-14700K,MAINBOARD (1700) ASUS PRIME B760M-A DDR5,GeForce RTX 4060 Ti,RAM DDR5(5200) 16GB (8GBX2) CORSAIR VENGEANCE BLACK (CMK16GX5M2B5200Z40) x2,POWER SUPPLY (80+ BRONZE) 650W ITSONAS FROZEN,1 TB SSD M.2 PCIe 4.0 HIKSEMI FUTURE LITE NVMe M.2 2280,49520.7288,52121,22632,0.7419764719319285,0.7460438380830362,0.7431966817772608,Dev & Data Pro
Intel Core i5-12600HL,MAINBOARD (1700) COLORFUL H610M-D EVO V21 DDR4,Intel Arc A380,RAM DDR4(3200) 16GB (8GBX2) CORSAIR VENGEANCE LPX BLACK (CMK16GX4M2E3200C16) x1,POWER SUPPLY 620W ITSONAS KINGKONG,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,23613.32,23615,6280,0.335003711952487,0.17981924581876108,0.28844837211236923,General Admin
Intel Core i5-11600K @ 3.90GHz,MAINBOARD (1200) LONGWELL H410-VH DDR4,Radeon RX 6750 XT,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB WHITE (ZC.A01ST.0D7) x2,POWER SUPPLY (80+ WHITE) 700W SILVERSTONE (ST70F-ES230),1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,33174.28,19512,20707,0.2764262463594312,0.6793864053464456,0.3973142940555355,General Admin
AMD Ryzen 3 4300G,MAINBOARD (AM4) ASROCK A520M-HVS DDR4,Radeon Pro WX 4100,RAM DDR4(3600) 16GB (8GBX2) KINGSTON FURY BEAST (KF436C17BBK2/16) x2,POWER SUPPLY (80+ BRONZE) 750W ANTEC ATOM B750,256 GB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 (STD) NVMe M.2 2280,35713.9496,9984,3683,0.14039746445091655,0.08989230929048792,0.12524591790278794,General Admin
AMD Ryzen 5 3500,MAINBOARD (AM4) GIGABYTE A520M-K V2 DDR4 (REV. 1.1),Radeon RX 460,RAM DDR4(3200) 16GB HIKSEMI ARMOR WHITE (HSC416U32E2) x1,POWER SUPPLY 450W DTECH PW030,1 TB SSD M.2 PCIe 4.0 KLEVV CRAS C910G (K01TBM2SP0-10G) NVMe M.2 2280,17020.9288,12777,4101,0.18027240020558505,0.10436649468471901,0.15750062854932523,General Admin
Intel Core i5-9500T @ 2.20GHz,MAINBOARD (1151V2) LONGWELL H310-H3M DDR4 (REV. 2.0),GeForce RTX 5060,RAM DDR4(3200) 16GB (8GBX2) APACER NOX RGB BLACK (AH4U16G32C28YNBAA-2) x1,POWER SUPPLY 450W DTECH PW030,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280,28355.04,8062,20809,0.11295756952772543,0.6829183836005402,0.28394581374956984,General Admin
Intel Xeon E3-1240L v5 @ 2.10GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),GeForce RTX 4060,RAM DDR4(3200) 32GB (16GBX2) BLACKBERRY MAXIMUS x2,POWER SUPPLY (80+ BRONZE) 650W MSI MAG A650BNL WHITE,500 GB SSD M.2 PCIe 3.0 WD GREEN SN350 (WDS500G2G0C) NVMe M.2 2280,35831.36,6547,19529,0.09132830792073554,0.6385955192354307,0.2555084713151441,General Admin
Intel Core i7-14700,MAINBOARD (1700) ASUS H610M-K DDR5,GeForce GTX 1660,RAM DDR5(5200) 32GB (16GBX2) BLACKBERRY MAXIMUS GRAY x1,POWER SUPPLY (80+ GOLD) 750W ANTEC GSK V2,128 GB SSD M.2 PCIe 3.0 HIKSEMI WAVE (P) NVMe M.2 2280,32379.358399999997,40794,11621,0.5802638341613843,0.3647633228297379,0.5156136807618903,Smart Office
Intel Core i5-8600K @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,T1000,RAM DDR4(3200) 16GB LEXAR (LD4AU016G-B3200GSST) x2,POWER SUPPLY (80+ SILVER) 550W GIGABYTE P-550SS (GP-550SS),1 TB SSD M.2 PCIe 5.0 WD BLACK SN8100 (WDS100T1X0M) NVMe M.2 2280,36865.407999999996,10141,7650,0.1426389126834561,0.22725856158454244,0.168024807353782,General Admin
Intel Core i3-7320 @ 4.10GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon RX 5500 XT,RAM DDR4(3200) 32GB (16GBX2) CORSAIR VENGEANCE LPX BLACK (CMK32GX4M2E3200C16) x1,POWER SUPPLY (80+ GOLD) 850W GIGABYTE UD850GM PG5 ICE,2 TB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS200T4B0E) NVMe M.2 2280,27103.152000000002,4767,9073,0.06591571012506425,0.27653312095294164,0.12910093337342746,General Admin
Intel Core i3-6102E @ 1.90GHz,MAINBOARD (1151) LONGWELL H110-D4C DDR4 (REV. 2.0),Radeon R9 380,RAM DDR4(3200) 16GB APACER PANTHER GOLDEN (AH4U16G32C28Y7GAA-1) x1,POWER SUPPLY (80+ BRONZE) 750W ITSONAS DARK FOREST WHITE SFX,1 TB SSD M.2 PCIe 4.0 SANDISK EXTREME G26 (SDSSDX3N-1T00-G26) NVMe M.2 2280,22062.0,2349,5977,0.031394551995888295,0.16932719276983277,0.07277434422807164,General Admin
Intel Xeon E E-2414,MAINBOARD (1700) LONGWELL B760M-AV DDR4,Radeon RX 6650 XT,RAM DDR4(3200) 32GB (16GBx2) BLACKBERRY 3200 PRO SERIES WHITE x2,POWER SUPPLY (80+ GOLD) 1000W COOLER MASTER ELITE GOLD 1000 (MPW-A001-AFAG-BEU),500 GB SSD M.2 PCIe 4.0 GIGABYTE AORUS 5000E (AG450E500G-G 1.1),38969.2136,11946,17120,0.16840842898749356,0.555178503410783,0.2844394513144804,General Admin
Intel Core i5-12600,MAINBOARD (1700) GIGABYTE B760M D3HP WIFI6 DDR5 (rev. 1.0),GeForce GTX 1660,RAM DDR5(5200) 32GB (16GBX2) ZADAK SPARK RGB (ZD5-SPR52C50-32G2W2) x1,POWER SUPPLY (CYBENETICS PLATINUM) 1050W MONTECH CENTURY II,500 GB SSD M.2 PCIe 4.0 WD SN5000 BLUE (WDS500G4B0E) NVMe M.2 2280,34852.6888,21343,11621,0.3025669579121695,0.3647633228297379,0.32122586738743997,General Admin
Intel Core i7-13800HRE,MAINBOARD (1700) MSI B760M GAMING WIFI DDR5,Radeon R9 Fury + Fury X,RAM DDR5(5200) 32GB (16GBX2) APACER NOX (AH5U32G52C502MBAA-2) x2,POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W WHITE,1 TB SSD M.2 PCIe 4.0 WD BLACK SN7100 (WDS100T4X0E) NVMe M.2 2280,68000.52,19884,9741,0.2817371937639198,0.2996641157934832,0.28711527037278883,General Admin
Intel Core i3-9100 @ 3.60GHz,MAINBOARD (1151V2) LONGWELL H310-D4N V3 DDR4,Quadro M4000,RAM DDR4(3200) 16GB CORSAIR VENGEANCE LPX BLACK (CMK16GX4M1E3200C16) x1,POWER SUPPLY (80+ BRONZE) 750W THERMALTAKE SMART BX1,1 TB SSD M.2 PCIe 5.0 SAMSUNG 9100 PRO (MZ-VAP1T0BW) NVMe M.2 2280,24878.7032,6600,6672,0.0920849751584718,0.19339312303057588,0.12247741952010302,General Admin
Intel Core i5-12600,MAINBOARD (1700) ASROCK H610M-HDV/M.2+ DDR5,Radeon RX 5500 XT,RAM DDR5(4800) 16GB BLACKBERRY x1,POWER SUPPLY (80+ BRONZE) 650W DTECH PW023A,1 TB SSD M.2 PCIe 3.0 HIKSEMI CITY E3000 NVMe M.2 2280,26952.6888,21343,9073,0.3025669579121695,0.27653312095294164,0.2947568068244011,General Admin
AMD Ryzen 3 1200,MAINBOARD (AM4) GIGABYTE B450M DS3H V3 DDR4 (REV. 1.5),Radeon RX 5500 XT,RAM DDR4(3200) 32GB (16GBX2) KINGSTON FURY BEAST (KF432C16BB1K2/32) x1,POWER SUPPLY (80+ WHITE) 650W THERMALTAKE TR2 S,500 GB SSD M.2 PCIe 4.0 KINGSTON NV3 (SNV3S/500G) NVMe M.2 2280,21696.4,6259,9073,0.08721660670435727,0.27653312095294164,0.14401156097893256,General Admin
AMD Athlon 5000 Dual-Core,MAINBOARD (AM4) GIGABYTE B550 EAGLE WIFI6 DDR4 (REV. 1.0),Radeon Pro 455,RAM DDR4(3200) 16GB (8GBX2) KINGSTON FURY BEAST (KF432C16BBK2/16WP) x2,POWER SUPPLY (80+ GOLD) 1000W SEGOTEP GM1000W WHITE,1 TB SSD M.2 PCIe 4.0 SAMSUNG 990 EVO PLUS (MZ-V9S1T0BW) NVMe M.2 2280,41631.644,872,3112,0.010307806521614985,0.0701201565151148,0.02825151151966493,General Admin
